index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/politik/ausland/2026-06/libanon-wadephul-angriffe-eskalation,https://www.zeit.de/politik/ausland/2026-06/libanon-wadephul-angriffe-eskalation,0,www.zeit.de,Nahost: Außenminister kritisieren Eskalation im Libanon,Johann Wadephul und seine britische Amtskollegin sind besorgt über Israels erneute Angriffe im Libanon. Der UN-Sicherheitsrat will eine Dringlichkeitssitzung abhalten.,https://img.zeit.de/politik/ausland/2026-06/libanon-wadephul-eskalation-angriffe-bild/wide__1300x731,2026-06-01T02:45:53Z,,"Außenminister Johann Wadephul hat sich besorgt über das Vorrücken 
der israelischen Armee im Südlibanon geäußert. Es handle sich zwar um 
eine Reaktion auf die Angriffe der Hisbollah-Miliz, die auf… [+3090 chars]",,de,'Israel'
https://www.zeit.de/politik/ausland/2026-05/kuba-usa-regime-donald-trump-militaer,https://www.zeit.de/politik/ausland/2026-05/kuba-usa-regime-donald-trump-militaer,0,www.zeit.de,"Kuba und die USA: Das Regime, das nicht fallen will",Trump bereitet einen Militäreinsatz gegen Kuba vor. Trotz maximaler Drohkulisse knickt die Führung nicht ein. Als letzte Option bleibt den USA womöglich nur rohe Gewalt.,https://img.zeit.de/politik/ausland/2026-05/kuba-usa-regime-donald-trump-militaer-bild/wide__1300x731,2026-06-01T03:29:32Z,http://web.archive.org/web/20260602012212/https://www.zeit.de/politik/ausland/2026-05/kuba-usa-regime-donald-trump-militaer,"Die Invasion Kubas haben sie längst durchgespielt. Im April probte das US-Militär den Ernstfall als Trockenübung. Das US Southern Command, die Lateinamerika-Einheit der USA, bereitete zwei Szenarien … [+908 chars]",,de,'USA'
https://www.faz.net/aktuell/politik/ausland/liveblog-irankrieg-usa-haben-ziele-in-iran-angegriffen-teheran-meldet-gegenschlag-faz-200583539.html,https://www.faz.net/aktuell/politik/ausland/liveblog-irankrieg-usa-haben-ziele-in-iran-angegriffen-teheran-meldet-gegenschlag-faz-200583539.html,0,www.faz.net,Liveblog Irankrieg: USA haben Ziele in Iran angegriffen – Teheran meldet Gegenschlag,Kuwait fängt Raketen- und Drohnenangriffe ab +++ Insider: USA dringen auf neue Waffenruhe zwischen Israel und Hizbullah +++ Irans Präsident fordert neuen Politikstil +++ alle Entwicklungen im Liveblog,https://media0.faz.net/image/w1200h627/4f571de421ed/w3968h2073x0y232o/202605/43601.0.2156082679/ein-f-a-18-kampfflugzeug-der-u.webp,2026-06-01T03:55:00Z,http://web.archive.org/web/20260601043628/https://www.faz.net/aktuell/politik/ausland/liveblog-irankrieg-usa-haben-ziele-in-iran-angegriffen-teheran-meldet-gegenschlag-faz-200583539.html,Die Sicherheitssituation in der Straße von Hormus bleibt kritisch. Das stellte die britische Behörde für die Sicherheit der Handelsschifffahrt (UKMTO) in einer Mitteilung klar. Die US-Seeblockade ira… [+795 chars],,de,'Israel'
https://www.zeit.de/news/2026-06/01/nagelsmann-will-enttaeuschten-havertz-in-usa-gut-auffangen,https://www.zeit.de/news/2026-06/01/nagelsmann-will-enttaeuschten-havertz-in-usa-gut-auffangen,0,www.zeit.de,Fußball-Nationalmannschaft: Nagelsmann will enttäuschten Havertz in USA «gut auffangen»,Hier finden Sie Informationen zu dem Thema „Fußball-Nationalmannschaft“. Lesen Sie jetzt „Nagelsmann will enttäuschten Havertz in USA «gut auffangen»“.,https://img.zeit.de/news/2026-06/01/nagelsmann-will-enttaeuschten-havertz-in-usa-gut-auffangen-image-group/wide__1300x731,2026-06-01T04:05:04Z,http://web.archive.org/web/20260602012037/https://www.zeit.de/news/2026-06/01/nagelsmann-will-enttaeuschten-havertz-in-usa-gut-auffangen,Mainz (dpa) -Bundestrainer Julian Nagelsmann will DFB-Stürmer Kai Havertz nach dem verlorenen Champions-League-Finale mit dem FC Arsenal schnell wieder aufbauen. Der 26-Jährige wird am Dienstag direk… [+1605 chars],,de,'USA'
https://www.dw.com/de/%C3%A4thiopien-w%C3%A4hlt-in-schwieriger-politischer-lage/a-77350414,https://www.dw.com/de/%C3%A4thiopien-w%C3%A4hlt-in-schwieriger-politischer-lage/a-77350414,0,www.dw.com,Äthiopien wählt in schwieriger politischer Lage,Die Äthiopier wählen ein neues Parlament. Die siebte nationale Wahl erfolgt inmitten wachsender Konkurrenz um Einfluss am Horn von Afrika sowie verschärfter Spannungen zwischen Addis Abeba und Kairo um den Nil.,https://static.dw.com/image/77305942_6.jpg,2026-06-01T04:30:00Z,,An diesem Montag sind Millionen Äthiopierinnen und Äthiopier zur Wahl aufgerufen. Das Land steht dabei vor erheblichen inneren Sicherheitsproblemen und einer zunehmenden Konkurrenz um Macht und Einfl… [+7499 chars],,de,'Addis Abeba'
https://www.welt.de/wirtschaft/article6a19990c93307d29345917bc/nvidia-und-uber-sind-dabei-in-deutschland-startet-die-neue-robotaxi-allianz.html,https://www.welt.de/wirtschaft/article6a19990c93307d29345917bc/nvidia-und-uber-sind-dabei-in-deutschland-startet-die-neue-robotaxi-allianz.html,0,www.welt.de,Sogar Nvidia ist dabei – ausgerechnet in Deutschland startet die neue Robotaxi-Allianz,In München startet ein ambitioniertes Robotaxi-Vorhaben. Das israelisch-deutsche Unternehmen Autobrains schickt zusammen mit Uber und Nvidia fahrerlose Autos auf die Straße und will expandieren. Die Liste der Investoren ist prominent.,https://images.welt.de/6a19990c93307d29345917bc/4dd28181e7ab30ce0d08df6ef77a381f-master/ci16x9-w1200/586379924-jpg,2026-06-01T05:30:20Z,http://web.archive.org/web/20260606042028/https://www.welt.de/wirtschaft/article6a19990c93307d29345917bc/nvidia-und-uber-sind-dabei-in-deutschland-startet-die-neue-robotaxi-allianz.html,In München startet ein ambitioniertes Robotaxi-Vorhaben. Das israelisch-deutsche Unternehmen Autobrains schickt zusammen mit Uber und Nvidia fahrerlose Autos auf die Straße und will expandieren. Die … [+5700 chars],,de,'Deutschland'
https://www.zeit.de/news/2026-06/01/entwicklungsministerin-alabali-radovan-reist-in-den-libanon,https://www.zeit.de/news/2026-06/01/entwicklungsministerin-alabali-radovan-reist-in-den-libanon,0,www.zeit.de,Nahost: Entwicklungsministerin Alabali Radovan reist in den Libanon,Hier finden Sie Informationen zu dem Thema „Nahost“. Lesen Sie jetzt „Entwicklungsministerin Alabali Radovan reist in den Libanon“.,https://img.zeit.de/news/2026-06/01/entwicklungsministerin-alabali-radovan-reist-in-den-libanon-image-group/wide__1300x731,2026-06-01T05:59:46Z,http://web.archive.org/web/20260602011428/https://www.zeit.de/news/2026-06/01/entwicklungsministerin-alabali-radovan-reist-in-den-libanon,Entwicklungsministerin Reem Alabali Radovan reist heute mit ihrem norwegischen Kollegen Åsmund Grøver Aukrust in den Libanon. Die SPD-Politikerin will sich vor Ort ein Bild von den Auswirkungen des K… [+1407 chars],,de,'Libanon'
https://www.zeit.de/politik/ausland/2026-06/aethiopien-wahl-tigray-eritrea-tplf-gxe,https://www.zeit.de/politik/ausland/2026-06/aethiopien-wahl-tigray-eritrea-tplf-gxe,0,www.zeit.de,Äthiopien: Parlamentswahl in Äthiopien beginnt,In Äthiopien wird heute inmitten von Konflikten ein neues Parlament gewählt. Ministerpräsident Abiy Ahmed dürfte Umfragen zufolge die Wahl gewinnen.,https://img.zeit.de/2026-06/aethiopien-wahl-neues-parlament-konflikte-bild/wide__1300x731,2026-06-01T07:10:37Z,http://web.archive.org/web/20260602011857/https://www.zeit.de/politik/ausland/2026-06/aethiopien-wahl-tigray-eritrea-tplf-gxe,"In Äthiopien hat die Wahl eines neuen Parlamentes begonnen. In der Hauptstadt Addis Abeba waren nicht nur lange Schlangen vor den Wahllokalen, sondern auch zahlreiche Soldaten zu sehen. Rund 50 Milli… [+2009 chars]",,de,'Addis Abeba'
https://www.zeit.de/politik/2026-06/eva-maria-michelmann-syrien-journalistin-inhaftiert-zustand,https://www.zeit.de/politik/2026-06/eva-maria-michelmann-syrien-journalistin-inhaftiert-zustand,0,www.zeit.de,Syrien: In Syrien inhaftierte Journalistin ist in »schlechter« Verfassung,Die in Syrien inhaftierte deutsche Journalistin Eva-Maria Michelmann befindet sich in einem »schlechten« Zustand. Ihrem Anwalt zufolge sei sie »deutlich abgemagert«.,https://img.zeit.de/politik/2026-06/eva-maria-michelmann-syrien-journalistin-inhaftiert-zustand-foto-1/wide__1300x731,2026-06-01T11:17:24Z,,Die in Syrien inhaftierte deutsche Journalistin Eva-Maria Michelmann befindet sich ihrem Anwalt zufolge in einem »schlechten« Zustand. Michelmann sei »deutlich abgemagert und in einer schlechten Gesa… [+1139 chars],,de,'Syrien'
https://www.zeit.de/news/2026-06/01/reise-von-ministerin-radovan-in-den-libanon-abgebrochen,https://www.zeit.de/news/2026-06/01/reise-von-ministerin-radovan-in-den-libanon-abgebrochen,0,www.zeit.de,Israel-Hisbollah-Konflikt: Reise von Ministerin Radovan in den Libanon abgebrochen,Hier finden Sie Informationen zu dem Thema „Israel-Hisbollah-Konflikt“. Lesen Sie jetzt „Reise von Ministerin Radovan in den Libanon abgebrochen“.,https://img.zeit.de/news/2026-06/01/reise-von-ministerin-radovan-in-den-libanon-abgebrochen-image-group/wide__1300x731,2026-06-01T11:34:39Z,http://web.archive.org/web/20260602005526/https://www.zeit.de/news/2026-06/01/reise-von-ministerin-radovan-in-den-libanon-abgebrochen,Eine Reise von Entwicklungsministerin Reem Alabali Radovan (SPD) in den Libanon ist aus Sicherheitsgründen kurzfristig abgebrochen worden. «Aufgrund laufender Bewertung der Entwicklungen der sich aku… [+1217 chars],,de,'Israel'
